MP ID,Formula,Energy Above Hull (eV),Band Gap (eV)
mp-1190195,LiIn(WO4)2,0,3.346
mp-1079491,LiIn2CuSe4,0.003921622,0.9331
mp-1222542,LiIn2CuTe4,0.005066375,1.0577
mp-8892,LiInF4,0,4.0149
mp-17854,LiInGeO4,0,2.2778
mp-541001,LiInI4,0,2.2465
mp-5488,LiInO2,0,1.8143
mp-8491,LiInP2O7,0,3.9726
mp-1188392,LiInS2,0,2.2212
mp-20187,LiInSe2,0,1.5731
mp-7205,LiInSiO4,0,3.0287
mp-20782,LiInTe2,0,1.3847
mp-23384,LiIO3,0,3.7255
mp-29473,LiIO4,0.037859892,2.0725
mp-1189974,LiLa(CN2)2,0,3.2525
mp-1188898,LiLa(CO3)2,0,4.1747
mp-729006,LiLa(MoO4)2,0.008190204,3.5025
mp-560866,LiLa(PO3)4,0,4.9957
mp-1210919,LiLa(WO4)2,0,3.6807
mp-1236767,LiLa2Fe2(TeO6)2,0.059378822,0.8027
mp-1078209,LiLa2FeO6,0,0.7547
mp-24148,LiLa2HO3,0.02047767,1.9578
mp-19377,LiLa2MoO6,0,1.5043
mp-557969,LiLa2S2O8F3,0.010022679,4.5891
mp-6674,LiLa2SbO6,0.003134719,3.7234
mp-766086,LiLa2Ti2CrO9,0.042359161,1.9221
mp-1222623,LiLa3MnO7,0.044306534,2.2799
mp-766995,LiLa3Ti2O9,0.030498589,2.362
mp-1222363,LiLa4AlO8,0.059649001,2.545
mp-560605,LiLa4AuO8,0,1.6583
mp-753934,LiLa4CoO8,0.036568817,1.4674
mp-21496,LiLa4CuO8,0.015669528,0.7702
mp-770950,LiLa4MnO8,0.071134242,1.7082
mp-19445,LiLa4NiO8,0.012339858,1.5155
mp-1222517,LiLa5Si4N10O,0,2.3934
mp-560293,LiLa5Ti8O24,0.027945375,1.9695
mp-769499,LiLa8V8O32,0.082927213,1.1582
mp-1040140,LiLaMg30O32,0.045185828,4.23
mp-861268,LiLaNb2O7,0.076826515,1.39
mp-1222364,LiLaNb4O12,0.068569535,1.3413
mp-776091,LiLaNdSbO6,0.005936215,3.9173
mp-756544,LiLaO2,0.014486134,3.6258
mp-1147554,LiLaSO,0.008456594,3.1672
mp-1222361,LiLaTa2O7,0.07020928,2.2515
mp-767402,LiLaTi2O6,0.061314387,1.5183
mp-6521,LiLaTiO4,0.028770968,2.2637
mp-1190882,LiLu(WO4)2,0,3.8008
mp-561430,LiLuF4,0,7.7542
mp-754605,LiLuO2,0,4.5008
mp-1235383,LiLuZnFeO4,0.083267493,1.2057
mp-1180600,LiMg(AlH4)3,0.032821187,5.0326
mp-571132,LiMg10AlH24,0.012016507,3.5822
mp-866755,LiMg149,0.008162058,0.5707
mp-1036537,LiMg14AlO16,0.021739465,4.286
mp-1035156,LiMg14BiO16,0.080545448,2.1324
mp-1035145,LiMg14CoO16,0.035920557,0.5909
mp-1035402,LiMg14CrO16,0.016467809,2.0147
mp-1035435,LiMg14FeO16,0.009734582,1.9419
mp-1035108,LiMg14GaO16,0.018466592,3.7045
mp-1036220,LiMg14MnO16,0.009279722,0.7532
mp-1035164,LiMg14SbO16,0.083503331,1.456
mp-1035613,LiMg14WO16,0.051561178,2.3137
mp-1210819,LiMg2H7Os,5.77E-06,3.3071
mp-643276,LiMg2H7Ru,0,3.151
mp-1038204,LiMg30AlO32,0.008093283,4.4757
mp-1040014,LiMg30BiO32,0.036200101,3.2822
mp-1040125,LiMg30BO31,0.085258525,2.3588
mp-1040099,LiMg30BO32,0.063567837,4.2494
mp-1037086,LiMg30CoO32,0.009159861,2.1807
mp-1040079,LiMg30CrO32,0.003175574,3.8003
mp-1037677,LiMg30FeO32,0.002155808,2.8286
mp-1040051,LiMg30GaO32,0.007118929,4.2398
mp-1038038,LiMg30MnO32,0.003865998,1.5303
mp-1040012,LiMg30SbO32,0.039806807,2.6566
mp-1040082,LiMg30WO32,0.022518781,3.1002
mp-1020109,LiMg3P3O11,0,5.3095
mp-1222638,LiMg4Al(MoO4)6,0,3.4516
mp-696057,LiMg4H13Os2,1.65E-05,3.3137
mp-559155,LiMg4V3O12,0.002238842,3.0354
mp-1031514,LiMg6AlO8,0.06045541,3.4881
mp-1031034,LiMg6CrO8,0.044029539,1.2919
mp-1032467,LiMg6FeO8,0.025679222,1.5393
mp-1031142,LiMg6GaO8,0.049103884,2.4295
mp-1031191,LiMg6WO8,0.092964664,1.3883
mp-1222672,LiMgAl(MoO4)3,0,3.5881
mp-532676,LiMgAl3(SeO4)6,0.008619837,2.9775
mp-1265272,LiMgAl3(SO4)6,0.010881153,5.8981
mp-1193222,LiMgAlF6,0,7.5661
mp-1193498,LiMgAlH6,0,3.3555
mp-12558,LiMgAs,0,1.3723
mp-8870,LiMgAsO4,0.007209538,3.4544
mp-866665,LiMgB3(H9N)2,0.061960014,6.5113
mp-1222299,LiMgBN2,0,2.6464
mp-1222326,LiMgCoF6,0.069150225,2.4806
mp-694995,LiMgCr3(SO4)6,0.007706539,2.4919
mp-769552,LiMgCr3Se2(SO6)4,0.00172019,2.2407
mp-1222589,LiMgH14Cl3O7,0.001510532,5.3806
mp-23736,LiMgH3,0.008794132,4.0494
mp-866640,LiMgH6Ir,0,3.376
mp-558897,LiMgIn(MoO4)3,0,3.1865
mp-37906,LiMgN,0,2.2707
mp-36111,LiMgP,0,1.5391
mp-9625,LiMgPO4,0,5.4297
mp-1207082,LiMgSb,0,1.4438
mp-1222350,LiMgSO4F,0.01124014,5.9657
mp-560157,LiMgVO4,0,3.4826
mp-1295192,LiMn(CO3)2,0,0.905
mp-26019,LiMn(PO3)3,0,3.9251
mp-26983,LiMn(PO3)4,0,1.3434
mp-849757,LiMn(Si2O5)2,0.069268852,2.6047
mp-757422,LiMn(SiO3)2,0.059981008,0.7142
mp-759206,LiMn10(PO4)7,0.077546549,3.4155
mp-849746,LiMn2(BO3)2,0.07318839,3.2148
mp-752632,LiMn2(CO3)4,0.07516487,0.9916
mp-1176681,LiMn2(CoO4)2,0.070814618,1.1821
mp-31961,LiMn2(PO3)5,0.037849278,4.0046
mp-753476,LiMn2(PO4)2,0.070129749,0.8097
mp-26061,LiMn2(PO4)3,0.00933144,0.7511
mp-775739,LiMn28O56,0.06669267,1.3066
mp-1176665,LiMn2CoO6,0.051333666,1.3976
mp-779085,LiMn2F5,0.031331481,3.0025
mp-763784,LiMn2F6,0.065835912,0.7874
mp-763425,LiMn2F7,0.015322751,1.0465
mp-753244,LiMn2F9,0.014044369,2.2679
mp-25284,LiMn2NiO6,0.069044016,1.3418
mp-753612,LiMn2O2F3,0.028821452,0.6333
mp-1639950,LiMn2O3,0.043099287,0.5482
mp-753835,LiMn2O3F,0.024632955,0.7729
mp-1176656,LiMn2O4,0.045545721,1.0523
mp-756757,LiMn2OF3,0.067814995,1.4924
mp-761120,LiMn2OF5,0.044600274,0.5221
mp-1235619,LiMn2P2(H2O5)2,0.020460008,0.7676
mp-850441,LiMn2P2H9O13,0.058098377,1.0564
mp-755339,LiMn2P2HO8,0.0369973,3.418
mp-780733,LiMn2P2HO9,0.030472286,0.6134
mp-26977,LiMn2P3O10,0,3.7862
mp-25829,LiMn2P3O11,0.04092802,1.0123
mp-780468,LiMn2P4H11O18,0.043060409,4.4277
mp-26188,LiMn2P5O16,0.003087584,1.2244
mp-776397,LiMn2PO5,0.093318571,1.83
mp-1210977,LiMn2TeO6,0,1.0634
mp-1235517,LiMn2V4O8,0.09293123,1.2514
mp-753705,LiMn3(O2F)2,0.095750491,0.5028
mp-753440,LiMn3(OF3)2,0.094472282,1.2142
mp-690617,LiMn3Al2(HO2)6,0,0.5024
mp-756504,LiMn3CrO8,0.057820236,0.7921
mp-767065,LiMn3F10,0.054048244,0.5045
mp-1196748,LiMn3H6(SeO3)8,0,1.6131
mp-1277859,LiMn3O4,0.052649342,0.6651
mp-1176672,LiMn3O6,0.01821708,0.5949
mp-761133,LiMn3OF5,0.082018434,2.2655
mp-759026,LiMn3P2(HO3)4,0.038350388,0.8147
mp-780879,LiMn3P3(HO6)2,0.01009968,3.4415
mp-780780,LiMn3P3O11,0.057098618,3.2093
mp-26393,LiMn4(PO4)3,0.028742485,3.3657
mp-1101573,LiMn4P7O24,0.019153919,0.9862
mp-759188,LiMn5P3O13,0.067008607,2.0967
mp-26005,LiMn6P7O24,0,3.3554
mp-26065,LiMn6PO12,0.012939516,0.7654
mp-753079,LiMn7(OF3)3,0.076006449,1.3932
mp-765136,LiMn8F33,0.027985485,1.0548
mp-755509,LiMnAlO3,0.099702764,1.8152
mp-770386,LiMnAlO4,0.045655013,1.2451
mp-770905,LiMnAsCO7,0.047601954,1.1502
mp-20052,LiMnAsO4,0,1.6879
mp-768442,LiMnB2O5,0.043875975,1.2318
mp-778282,LiMnB3(HO3)3,0.09587038,1.5952
mp-19131,LiMnBO3,0.000671547,2.5636
mp-1176642,LiMnBO4,0.06230121,1.0745
mp-766498,LiMnCO3F2,0.045005299,1.2612
mp-1296423,LiMnCo3O8,0.023008654,0.8042
mp-758472,LiMnCO4,0.019551171,0.7425
mp-1176640,LiMnCrO4,0.07324417,1.3136
mp-754499,LiMnCSO7,0.046336087,0.9704
mp-777355,LiMnF3,0.021236209,3.5243
mp-558059,LiMnF4,0,0.6967
mp-1176620,LiMnF5,0.015870869,1.0972
mp-22200,LiMnFeF6,0,2.4344
mp-756289,LiMnFeO4,0.064540288,1.1417
mp-504460,LiMnGaF6,0,3.7836
mp-1197533,LiMnH2OF4,0.007099088,1.9511
mp-1176828,LiMnH4(SO5)2,0.025113253,1.0455
mp-23785,LiMnH6O7,0.07241318,2.1661
mp-831237,LiMnH8(SO6)2,0.036560762,1.1821
mp-943469,LiMnHSO5,0.003430216,3.3221
mp-771705,LiMnNbO4,0,2.3617
mp-754656,LiMnO2,0,1.1504
mp-776488,LiMnOF2,0.02792588,0.9908
mp-850407,LiMnP(H6O5)2,0.03791768,4.1674
mp-755468,LiMnP2(HO4)2,0.01124436,1.0886
mp-778069,LiMnP2H5O9,0.084266616,3.812
mp-754235,LiMnP2HO7,0.027115932,3.7928
mp-31924,LiMnP2O7,0,0.9788
mp-1204876,LiMnP3(H5O7)2,0.033185965,4.0589
mp-780095,LiMnP3(HO5)2,0.079169545,3.7991
mp-780729,LiMnP3H8O13,0.045671716,4.3195
mp-849312,LiMnP3HO10,0.033186493,3.7843
mp-780204,LiMnP4(H2O7)2,0.012450134,1.5253
mp-756529,LiMnPCO7,0.019285225,0.9189
mp-758824,LiMnPH2O5,0.021394246,3.7507
mp-755477,LiMnPHO5,0.000604488,1.4454
mp-18997,LiMnPO4,0,3.4115
mp-25410,LiMnPO4F,0,0.8695
mp-757358,LiMnPO5,0.025989117,0.9972
mp-755701,LiMnSbO4,0,1.3797
mp-757876,LiMnSi3O8,0.087971508,1.4877
mp-1662331,LiMnSiO4,0.024910235,1.2118
mp-755934,LiMnSnO4,0.001761424,0.7552
mp-942702,LiMnSO4F,0.012402999,3.9043
mp-759232,LiMnV(P2O7)2,0,1.3469
mp-768529,LiMnV(PO4)3,0.042009673,0.8234
mp-1193542,LiMnVF6,0.004805527,2.3554
mp-19107,LiMnVO4,0,1.9637
mp-760191,LiMnVP2(HO5)2,0.041077901,1.0013
mp-25987,LiMo(PO3)4,0.004660258,4.4002
mp-695791,LiMo(PO3)5,0.03718511,1.6246
mp-25983,LiMo(PO4)2,0.011804772,2.986
mp-585265,LiMo2(PO4)3,0,1.3906
mp-559600,LiMo2AsO9,0.015180738,2.5915
mp-26009,LiMo2P2O11,0.011801746,1.0138
mp-1012668,LiMo2P2O9,0.020993367,1.5289
mp-25827,LiMo2P3O11,0.028421134,3.1175
mp-26193,LiMo2P3O13,0.026045299,2.3002
mp-32123,LiMo2PO8,0.029286038,1.1268
mp-1013898,LiMo3P3O13,0.01901668,0.8797
mp-17314,LiMo3P3O16,0.022242326,1.6483
mp-585332,LiMo4P7O24,0.009450139,3.4073
mp-680167,LiMo6Cl13,0.011277085,2.358
mp-26051,LiMo8(P2O11)4,0.009544453,2.3855
mp-555962,LiMoAsO6,0.021899744,2.4743
mp-558917,LiMoIO6,0,2.2334
mp-35899,LiMoO2,0.058170717,1.8314
mp-18987,LiMoP2O7,0,1.5361
mp-1222468,LiMoP2WO11,0.011562569,2.469
mp-26401,LiMoP4O13,0.038515209,1.267
mp-504194,LiMoPO5,0.006334647,1.3988
mp-30248,LiMoS2,0.022671608,1.0287
mp-2659,LiN3,0,3.6364
mp-761857,LiNb(BO3)2,0.087641343,2.7438
mp-769319,LiNb(OF)2,0,2.8209
mp-673070,LiNb(PO4)2,0.076306876,2.2718
mp-758389,LiNb(TeO4)3,0.012977165,1.6716
mp-772535,LiNb13O33,0.012159296,1.7345
mp-559052,LiNb3(Bi2O7)2,0,2.7406
mp-28463,LiNb3Cl8,0,0.8827
mp-570869,LiNb3InCl9,0,0.9366
mp-3368,LiNb3O8,0,2.7464
mp-29985,LiNb6Cl19,0,0.7273
mp-774457,LiNb7V12O48,0.07238024,1.6223
mp-777452,LiNbCoO4,7.24E-05,1.9616
mp-771962,LiNbCrO4,0.06991817,1.0406
mp-1078799,LiNbF6,0,4.7969
mp-756415,LiNbFeO4,0,1.8379
mp-6456,LiNbGeO5,0.006307667,3.3815
mp-1029903,LiNbN2,0,1.1417
mp-777650,LiNbNiO4,0.01845899,2.977
mp-3924,LiNbO2,0,1.5795
mp-3731,LiNbO3,0,3.3358
mp-684534,LiNbP4O13,0.017450171,2.229
mp-7936,LiNbS2,0,0.7135
mp-1025496,LiNbSe2,0,0.7319
mp-767091,LiNbSn3(PO4)6,0.012371286,2.7647
mp-752611,LiNbTe2WO12,0.023753457,1.5177
mp-761817,LiNbVO4,0.03731158,1.2698
mp-1222358,LiNbWO6,0.013673802,2.6842
mp-6146,LiNbZnO4,0.003038348,2.7777
mp-1222327,LiNd(MoO4)2,0.022543057,3.4291
mp-1195211,LiNd(PN2)4,0,3.5181
mp-18711,LiNd(PO3)4,0,5.9792
mp-1211137,LiNd(WO4)2,0,3.6841
mp-24150,LiNd2HO3,0.020565308,1.8719
mp-630880,LiNd2Tl(MoO4)4,0.007120005,2.9659
mp-1185531,LiNd6B3O13F2,0,4.4538
mp-1211241,LiNd6B3O14,0,4.4113
mp-556814,LiNdGeO4,0.001571412,4.0584
mp-1222355,LiNdO2,0.008336155,3.655
mp-36791,LiNdS2,0.020528524,1.6009
mp-37605,LiNdSe2,0.002252995,1.523
mp-1105497,LiNdTi2O6,0.009516796,3.0901
mp-10520,LiNdTiO4,0.023202996,2.2825
mp-763540,LiNi(CO3)2,0.077538509,1.0949
mp-26001,LiNi(PO3)3,0,4.4131
mp-26141,LiNi(PO3)4,0.035495904,0.6868
mp-25823,LiNi2(PO3)5,0.04557767,3.5491
mp-766097,LiNi2(PO4)2,0.090268484,0.7833
mp-778860,LiNi2(SO4)3,0.031631682,3.886
mp-753331,LiNi2O2F,0.051588651,2.0498
mp-765582,LiNi2OF3,0.066056497,2.2779
mp-17664,LiNi2P3O10,0,3.6058
mp-40575,LiNi2P4H3O14,0,5.0358
mp-758954,LiNi3O3F,0.070011089,2.1894
mp-753317,LiNi3OF5,0.097778737,3.2492
mp-25879,LiNi3P3O11,0.027191792,3.335
mp-26511,LiNi4(PO4)3,0.027251347,3.4272
mp-753307,LiNi4O4F,0.064650251,1.7547
mp-758931,LiNi5O3F5,0.08027649,2.296
mp-753465,LiNi5O5F,0.05967503,1.7848
mp-861148,LiNi5P3O13,0.076402516,2.1798
mp-758667,LiNi6O6F,0.056756654,2.2594
mp-765469,LiNi7O7F,0.08345237,2.2198
mp-1222345,LiNiAsO4,0.021554641,2.6574
mp-755271,LiNiBO3,0.027376962,2.7845
mp-758501,LiNiF3,0.018963557,4.5441
mp-753559,LiNiOF,0.039559857,1.9612
mp-22417,LiNiPO4,0,3.6207
mp-1222366,LiNiRhF6,0,1.6961
mp-756254,LiNiSbO4,0,1.5919
mp-942700,LiNiSO4F,0.001509216,3.9201
mp-8180,LiNO3,0,2.731
mp-1079181,LiOsF6,0,1.2041
mp-9588,LiP,0,0.8095
mp-642650,LiP(HO)2,0,5.3164
mp-24610,LiP(HO2)2,0,5.5778
mp-757610,LiP(WO4)2,0.039083832,1.8364
mp-1195205,LiP2H8NO8,0.00598469,5.3449
mp-752528,LiP2WO7,0.015295145,3.4655
mp-758239,LiP2WO8,0.04832438,3.001
mp-758098,LiP3(WO6)2,0,2.3861
mp-1181036,LiP3N2O11,0.09355872,1.2607
mp-559627,LiP3PbO9,0.010240808,4.7126
mp-758410,LiP3W2O13,0.047649134,3.3183
mp-1235216,LiP4(Br3O)4,0.077328233,0.5519
mp-757973,LiP4WO12,0,3.7759
mp-758454,LiP4WO13,0.003464438,2.3303
mp-2412,LiP5,0.007694939,1.2571
mp-1222447,LiP5Pb2O15,0,4.6531
mp-763535,LiP5W3O19,0.097029815,0.6863
mp-772973,LiP5WO15,0.023726403,2.8415
mp-27687,LiP7,0,1.6527
mp-1185263,LiPaO3,0,3.1954
mp-9143,LiPF6,0,7.5394
mp-760046,LiPH21S3N7,0,3.0591
mp-23931,LiPH2O3,0.012272768,6.9796
mp-1203183,LiPH3NO3,0.067870532,4.4821
mp-1198038,LiPH4CO3,0.014040493,5.6095
mp-720554,LiPH4NO3F,0.013668007,5.1041
mp-3524,LiPN2,0,3.8016
mp-29195,LiPO3,0,5.6512
mp-22694,LiPPbO4,0,3.5252
mp-1211147,LiPr(MoO4)2,0.059342214,3.0924
mp-559719,LiPr(SO4)2,0,5.2457
mp-18932,LiPr(WO4)2,0,3.2598
mp-561257,LiPr2C2N4F3,0,3.6076
mp-1211486,LiPr6B3O14,0,4.3181
mp-10620,LiPrO2,0.009265335,3.5332
mp-675419,LiPrS2,0.034168894,1.8884
mp-25414,LiPWCO7,0.077148882,2.8866
mp-25416,LiPWO4F,0.054531213,3.1005
mp-757577,LiPWO5,0.021436351,1.9652
mp-554108,LiRe(OF2)2,0,3.1439
mp-540946,LiReO4,0,4.0225
mp-14115,LiRhO2,0,1.5153
mp-1078834,LiRuF6,0,0.9999
mp-559971,LiS2N(O2F)2,0.095589388,5.9004
mp-995393,LiS4,0,2.1585
mp-836278,LiSb(MoO4)2,0.038687012,1.8344
mp-504353,LiSb(PO3)4,0,4.357
mp-774064,LiSb(PO4)2,0.069122586,1.4549
mp-779809,LiSb(SO4)2,0.025070151,3.1309
mp-761825,LiSb(TeO4)3,0.001446844,1.3946
mp-684508,LiSb2(PO4)3,0.033993194,1.8474
mp-1195657,LiSb2F7,0,4.7225
mp-759444,LiSb2P3O11,0.078901317,3.1453
mp-684104,LiSb2P5O16,0.047426789,3.2951
mp-762248,LiSb3(P3O10)2,0.097307351,2.8455
mp-758492,LiSb3(PO5)2,0.064847402,2.4977
mp-29892,LiSb3O8,0,0.9744
mp-759607,LiSb4P7O24,0.062666597,3.389
mp-754902,LiSbCSO7,0.067661561,3.9764
mp-1190441,LiSbF4,0.000950189,5.135
mp-3980,LiSbF6,0,4.9334
mp-1198780,LiSbO2,0,3.0684
mp-4995,LiSbO3,0,2.1379
mp-1176602,LiSbP(OF3)2,0.065472003,2.1513
mp-26341,LiSbP2O7,0.016075594,3.713
mp-755185,LiSbPHO5,0.076389912,2.5562
mp-775867,LiSbPO5,0.069546775,1.5948
mp-14591,LiSbS2,0.013227332,1.1843
mp-754339,LiSbTe2WO12,0.04083131,1.8125
mp-17290,LiSbWO6,0.039087289,2.1215
mp-1222578,LiSc(BH4)4,0,4.6661
mp-1194740,LiSc(GeO3)2,0.009765723,3.6059
mp-6099,LiSc(SiO3)2,0.0028405,4.929
mp-1205649,LiSc(TlCl3)2,0,3.7703
mp-1211126,LiSc(WO4)2,0,3.5658
mp-552663,LiScAs2O7,0,3.4519
mp-559598,LiScF4,0.033409353,6.1137
mp-504948,LiScGeO4,0.007698813,3.9614
mp-1196171,LiScH2Se2O7,0,4.07
mp-5840,LiScO2,0,3.904
mp-10517,LiScP2O7,0,4.7646
mp-1001786,LiScS2,0,1.4857
mp-6224,LiScSiO4,0,4.6123
mp-754728,LiScVO4,0.040744836,1.3263
mp-757781,LiSi2(BiO3)3,0.053077559,2.8591
mp-1198027,LiSi2B,0,1.1668
mp-759680,LiSi2BiO6,0.03805223,3.5567
mp-556531,LiSi2BO6,0.005015607,5.2825
mp-5853,LiSi2N3,0,5.0143
mp-753300,LiSi2NiO6,0.082628693,0.9079
mp-757082,LiSi3BiO8,0.073696394,3.5281
mp-765576,LiSi4NiO10,0.06154237,0.8973
mp-772721,LiSi6Bi9O26,0.028699729,2.9084
mp-849779,LiSi6BiO14,0.033346931,3.9631
mp-973391,LiSiB6,0,1.4627
mp-757777,LiSiBi3O7,0.041568847,2.6693
mp-753327,LiSiBiO4,0.020551766,3.1058
mp-8874,LiSiBO4,0.005259895,6.4308
mp-6015,LiSiNO,0,5.2544
mp-768161,LiSiPCO7,0.093981399,5.7639
mp-771979,LiSiSbCO7,0.079121659,3.1814
mp-1211145,LiSm(MoO4)2,0.027902649,3.066
mp-1199215,LiSm(PO3)4,0,6.0068
mp-1211004,LiSm(WO4)2,0,3.6314
mp-1235200,LiSm2Cr2O8,0.066673355,0.7066
mp-1235612,LiSm4(Mo2O7)2,0.010095699,1.5365
mp-1236252,LiSm4V4O12,0.090977519,0.9365
mp-1211144,LiSm6B3O14,0,4.5108
mp-7800,LiSmO2,0.008716071,3.373
mp-1222296,LiSmS2,0,1.9482
mp-35388,LiSmSe2,0,1.5106
mp-1197059,LiSn(H2N)3,0,2.881
mp-504211,LiSn(PO3)3,0.016392373,4.0722
mp-1176625,LiSn(SO4)2,0.017863445,2.4113
mp-765193,LiSn10(PO4)7,0.087949743,2.8388
mp-26949,LiSn2(PO3)5,0,3.9968
mp-554917,LiSn2(PO4)3,0,3.4851
mp-768678,LiSn2(SO4)3,0.062914761,4.228
mp-1029294,LiSn2N3,0.070393509,0.8394
mp-684493,LiSn2P3O10,0.046947847,3.3694
mp-759095,LiSn2P4H3O16,0.041327079,3.3251
mp-757964,LiSn2P5O16,0.098549149,2.2785
mp-761694,LiSn3Sb(PO4)6,0.007919991,2.5894
mp-673024,LiSn4(PO4)3,0.029959858,3.7885
mp-684052,LiSn6P7O24,0.059684103,2.3277
mp-771890,LiSnAsCO7,0.062663458,1.9866
mp-998591,LiSnCl3,0.010201288,3.4801
mp-1245983,LiSnN,0.024130871,1.1624
mp-766457,LiSnP2O7,0.047906374,1.2683
mp-775916,LiSnPCO7,0.045973369,3.2058
mp-753239,LiSnPHO5,0.048740121,2.3396
mp-27017,LiSnPO4,0.005727327,3.4071
mp-7744,LiSO3F,0,5.7916
mp-1222423,LiTa2CuO6,0.060690203,1.1642
mp-7638,LiTa3O8,0,3.4495
mp-1222573,LiTa6O15,0.079578501,1.1577
mp-1080679,LiTaF6,0,5.9681
mp-560104,LiTaGeO5,0.003051272,3.7865
mp-3666,LiTaO3,0,3.7003
mp-1206881,LiTaS2,0,0.8541
mp-560297,LiTaSiO5,0,3.5714
mp-768074,LiTaWO6,0.049777297,3.2939
mp-18194,LiTb(PO3)4,0,6.022
mp-1211005,LiTb(WO4)2,0.000922843,3.7751
mp-1211079,LiTb6B3O14,0,4.7094
mp-7137,LiTbO2,0,4.5467
mp-1222297,LiTbS2,0,2.0554
mp-15793,LiTbSe2,0,1.5013
mp-1192681,LiTcH6O7,0,3.4434
mp-773582,LiTe(H3N)4,0,1.2815
mp-1235165,LiTe4H4(O3F4)2,0.067707242,0.8481
mp-1222518,LiTeH5O6,0.014614351,2.9304
mp-756477,LiTeHO4,0.067868675,1.4823
mp-755231,LiTeO3,0.062716616,1.8899
mp-782065,LiTePO5,0.043717476,3.5236
mp-1196169,LiThF5,0,6.5143
mp-684119,LiTi(PO3)5,0.030736767,1.4422
mp-757716,LiTi(Si2O5)2,0.06414045,0.6131
mp-18640,LiTi2(PO4)3,0,2.4404
mp-1120796,LiTi2BiO6,0.051471705,2.7097
mp-753655,LiTi2Mn3O10,0.074700466,1.2383
mp-753653,LiTi2P4H3O16,0.056459406,2.3456
mp-754024,LiTi2V3O10,0.082766327,1.4483
mp-764774,LiTi2V3O12,0.00744386,2.3032
mp-774505,LiTi2VO6,0.043605427,1.4798
mp-771567,LiTi3MnCr(PO4)6,0.000113686,2.1254
mp-757758,LiTi3Nb(PO4)6,0.012087737,2.5173
mp-766098,LiTi3Sb(PO4)6,0.005811325,2.4673
mp-757374,LiTi3V(PO4)6,0.014664703,1.2413
mp-1235238,LiTi3V5O16,0.08533137,0.8917
mp-753531,LiTi3VO8,0.099358878,1.5416
mp-1222338,LiTiAlO4,0.045972884,2.4977
mp-6113,LiTiAsO5,0,3.1654
mp-1176576,LiTiCoO4,0.06174871,0.629
mp-756275,LiTiCrO4,0,1.6509
mp-766410,LiTiCrSO8,0.082715161,0.6586
mp-753225,LiTiFe2O5,0.081175418,1.1118
mp-755965,LiTiFeO4,0.023513505,1.0827
mp-759309,LiTiMn3O8,0.093227864,0.6014
mp-1301329,LiTiMnO4,0.019573659,1.5162
mp-1290806,LiTiNiO4,0.046163252,0.6869
mp-758218,LiTiP2O7,0.089581856,3.6012
mp-25418,LiTiPCO7,0.024932997,2.5105
mp-6668,LiTiPO5,0,3.0592
mp-1222352,LiTiRhO4,0.000864951,1.0782
mp-766251,LiTiSi3O8,0.089609033,0.6163
mp-1222491,LiTiSn(PO4)3,0.007496224,2.5122
mp-849731,LiTiV2O6,0.076018417,1.0968
mp-756940,LiTiV3O10,0.06985409,1.5159
mp-772042,LiTiVO4,0,0.7527
mp-756178,LiTiVO5,0.084771993,1.5071
mp-989577,LiTl2GaF6,0,4.2623
mp-989512,LiTl2InCl6,0,2.8728
mp-989551,LiTl2InF6,0,4.0172
mp-556157,LiTl3(MoO4)2,0.002296546,3.6132
mp-1222275,LiTlO2,0.068669948,0.5022
mp-772968,LiTlPHO3,0,3.7372
mp-1210997,LiTm(WO4)2,0,3.7741
mp-1211183,LiTm6B3O14,0,4.8766
mp-1176564,LiTmO2,0,4.1825
mp-15066,LiTmSiO4,0,4.5721
mp-1223108,LiU4As3O20,0,1.8788
mp-555232,LiU4P3O20,0,1.58
mp-1180608,LiUAs(H4O5)2,0.000538555,2.5412
mp-558943,LiUAsO6,0,2.2759
mp-556156,LiUBO5,0.004834398,1.9059
mp-1222392,LiUI6,0,0.6632
mp-17807,LiUNbO6,0.001067546,1.7534
mp-560246,LiUP(H4O5)2,0,2.5244
mp-561098,LiUPO6,0.002539482,2.1007
mp-762019,LiV(CO3)2,0,1.7568
mp-559680,LiV(GeO3)2,0.010198126,2.1146
mp-554998,LiV(IO4)2,0.001157197,2.5336
mp-1539853,LiV(OF)2,0,2.2173
mp-26225,LiV(PO3)3,0.015660077,2.7513
mp-26955,LiV(PO3)4,0,2.1576
mp-504206,LiV(PO3)5,0.020789706,0.8322
mp-32465,LiV(PO4)2,0.034003945,1.961
mp-775301,LiV(Si2O5)3,0.054469534,2.0867
mp-774422,LiV(Si3O7)2,0.092755925,1.9559
mp-765346,LiV(SiO3)2,0,1.9358
mp-771941,LiV(SO4)2,0.014586995,1.8683
mp-772428,LiV(SO4)3,0.025135827,1.2947
mp-764607,LiV(TeO4)3,0.026324399,1.4647
mp-1210933,LiV(WO4)2,0.004183371,1.8383
mp-752532,LiV2(CO3)4,0.055310761,0.7913
mp-754467,LiV2(OF)3,0.090840997,0.6898
mp-756890,LiV2(PO3)5,0.055255027,2.76
mp-753869,LiV2(PO4)2,0.014024001,0.5545
mp-1101601,LiV2(PO4)3,0,1.3092
mp-762820,LiV2(SiO4)2,0.077437616,0.8676
mp-1176597,LiV2(SO4)3,0.025960532,0.5052
mp-770361,LiV2BO5,0.008975472,1.4778
mp-1280737,LiV2CrO6,0.063569563,1.207
