formula,SIC,,,,,,
LiSn2P4H3O16,0.297856925,,,,,,
LiSn2P5O16,0.023673225,,,,,,
LiSn3,0.6842833,,,,,,
LiSn3(P3O10)2,0.01662773,,,,,,
LiSn3Sb(PO4)6,0.043267655,,,,,,
LiSn4(PO4)3,0.06906649,,,,,,
LiSn4Au3,0.21703152,,,,,,
LiSn4Ir,0.5247438,,,,,,
LiSn4P7O24,0.02906011,,,,,,
LiSn4Rh,0.5247438,,,,,,
LiSn4Ru,0.5247438,,,,,,
LiSn5Rh3,0.4667158,,,,,,
LiSn6P7O24,0.01335513,,,,,,
LiSnAsCO7,0.14897807,,,,,,
LiSnAu,0.64404184,,,,,,
LiSnAu2,0.71714365,,,,,,
LiSnB,0.36630258,,,,,,
LiSnCl3,0.325431735,,,,,,
LiSnHg2,0.6855413,,,,,,
LiSnIr2,0.70414764,,,,,,
LiSnN,0.018974343,,,,,,
LiSNO4,0.329573907,,,,,,
LiSnP2O7,0.035333614,,,,,,
LiSnPCO7,0.151787285,,,,,,
LiSnPd2,0.68661684,,,,,,
LiSnPHO5,0.2763702,,,,,,
LiSnPO4,0.0154946,,,,,,
LiSnPt2,0.52063054,,,,,,
LiSnRh2,0.7076683,,,,,,
LiSnS2,0.28388209,,,,,,
LiSnSb,0.34279794,,,,,,
LiSO3F,0.03513433,,,,,,
LiSO4,0.0195076,,,,,,
LiTa2CuO6,0.02868903,,,,,,
LiTa2O6,0.01519798,,,,,,
LiTa2Os,0.31812224,,,,,,
LiTa2Re,0.31812224,,,,,,
LiTa3N4,0.01870301,,,,,,
LiTa3O8,0.036026468,,,,,,
LiTa6O15,0.01613102,,,,,,
LiTaBe,0.6384362,,,,,,
LiTaF6,0.24639995,,,,,,
LiTaGeO5,0.016745743,,,,,,
LiTaIr2,0.689067,,,,,,
LiTaN2,0.034801625,,,,,,
LiTaO3,0.119084645,,,,,,
LiTaOs2,0.31812224,,,,,,
LiTaPt2,0.33635098,,,,,,
LiTaRh2,0.689067,,,,,,
LiTaRu2,0.7101185,,,,,,
LiTaS2,0.31378895,,,,,,
LiTaSe2,0.06523699,,,,,,
LiTaSiO5,0.01144692,,,,,,
LiTaW2,0.7076683,,,,,,
LiTaWO6,0.045922215,,,,,,
LiTaWO7,0.04786898,,,,,,
LiTb(CuP)2,0.18912159,,,,,,
LiTb(PO3)4,0.06245951,,,,,,
LiTb(SO4)2,0.02242332,,,,,,
LiTb(WO4)2,0.23864369,,,,,,
LiTb2Ir,0.6983193,,,,,,
LiTb2RuO6,0.15302192,,,,,,
LiTb3,0.660243233,,,,,,
LiTb5Sn3,0.50058377,,,,,,
LiTb6B3O14,0.4177293,,,,,,
LiTbAu2,0.6983193,,,,,,
LiTbF2,0.09169477,,,,,,
LiTbGe,0.5272371,,,,,,
LiTbHg2,0.667584,,,,,,
LiTbIn2,0.6874028,,,,,,
LiTbO2,0.01483899,,,,,,
LiTbS2,0.0944937,,,,,,
LiTbSe2,0.171018903,,,,,,
LiTbSn2,0.6855413,,,,,,
LiTbTl2,0.66606873,,,,,,
LiTc2Pd,0.689067,,,,,,
LiTcO3,0.24487415,,,,,,
LiTe(H3N)4,0.0272611,,,,,,
LiTe3,0.238500785,,,,,,
LiTeH5O6,0.03735263,,,,,,
LiTeHO4,0.166757855,,,,,,
LiTeO3,0.17226069,,,,,,
LiTePd2,0.94211435,,,,,,
LiTePO5,0.00817198,,,,,,
LiTi(PO3)4,0.048947644,,,,,,
LiTi(PO3)5,0.07323801,,,,,,
LiTi(SeO)2,0.06257676,,,,,,
LiTi(Si2O5)2,0.070187695,,,,,,
LiTi(SiO3)2,0.08071636,,,,,,
LiTi(SO)2,0.02086033,,,,,,
LiTi(SO4)2,0.02331715,,,,,,
LiTi11O20,0.01501634,,,,,,
LiTi2(PO4)3,0.011815948,,,,,,
LiTi2BiO6,0.01559047,,,,,,
LiTi2Co3O10,0.14568698,,,,,,
LiTi2Ir,0.505036205,,,,,,
LiTi2Mn3O10,0.10773949,,,,,,
LiTi2NbCu2O9,0.5809286,,,,,,
LiTi2Ni(PO5)2,0.01145357,,,,,,
LiTi2O4,0.035804562,,,,,,
LiTi2Os,0.31996375,,,,,,
LiTi2P2O9,0.07971787,,,,,,
LiTi2P3O11,0.02574151,,,,,,
LiTi2P4H3O16,0.2897262,,,,,,
LiTi2V3O10,0.10985278,,,,,,
LiTi2V3O12,0.015976495,,,,,,
LiTi2VO6,0.071416995,,,,,,
LiTi3MnCr(PO4)6,0.54906485,,,,,,
LiTi3Nb(CuO4)3,0.58139515,,,,,,
LiTi3Nb(PO4)6,0.03813298,,,,,,
LiTi3O4,0.13609242,,,,,,
LiTi3O6,0.163153585,,,,,,
LiTi3P3O13,0.01182917,,,,,,
LiTi3Sb(PO4)6,0.04565995,,,,,,
LiTi3V(PO4)6,0.038302,,,,,,
LiTi3VO8,0.02595366,,,,,,
LiTi3Zn2O8,0.03061381,,,,,,
LiTi4Mn(PO4)6,0.0093562,,,,,,
LiTi4O8,0.056637733,,,,,,
LiTi4VO8,0.02803631,,,,,,
LiTi6O12,0.01639487,,,,,,
LiTi8O13,0.04611106,,,,,,
LiTi8O16,0.07125368,,,,,,
LiTiAlO4,0.01885349,,,,,,
LiTiAsO5,0.01394694,,,,,,
LiTiAu2,0.6875795,,,,,,
LiTiCl3,0.337548265,,,,,,
LiTiCoF6,0.15987921,,,,,,
LiTiCoO4,0.025536428,,,,,,
LiTiCrO4,0.016326835,,,,,,
LiTiCrSO8,0.0177555,,,,,,
LiTiFe2O5,0.02613442,,,,,,
LiTiFeF6,0.1549407,,,,,,
LiTiFeO4,0.026521817,,,,,,
LiTiIr2,0.6925589,,,,,,
LiTiMn3O8,0.0390251,,,,,,
LiTiMnF6,0.1372947,,,,,,
LiTiMnO4,0.017760137,,,,,,
LiTiNbO4,0.01411697,,,,,,
LiTiNCl,0.81277573,,,,,,
LiTiNF6,0.40343341,,,,,,
LiTiNiF6,0.16455944,,,,,,
LiTiNiO4,0.019728425,,,,,,
LiTiO2,0.183208854,,,,,,
LiTiO4F3,0.05710534,,,,,,
LiTiP2O7,0.021977722,,,,,,
LiTiPCO7,0.1519916,,,,,,
LiTiPd2,0.6894105,,,,,,
LiTiPO4,0.00958187,,,,,,
LiTiPO4F,0.01085769,,,,,,
LiTiPO5,0.009718525,,,,,,
LiTiPt2,0.6925589,,,,,,
LiTiRe,0.71736765,,,,,,
LiTiRh2,0.6925589,,,,,,
LiTiRhO4,0.01511108,,,,,,
LiTiS2,0.075769063,,,,,,
LiTiS2O,0.84187603,,,,,,
LiTiSe2,0.05053326,,,,,,
LiTiSe2O,0.7831491,,,,,,
LiTiSi3O8,0.01673001,,,,,,
LiTiSiO4,0.023482522,,,,,,
LiTiSn(PO4)3,0.02091626,,,,,,
LiTiTe2,0.29500538,,,,,,
LiTiV2O6,0.031810765,,,,,,
LiTiV3O10,0.03278291,,,,,,
LiTiV3O8,0.09726195,,,,,,
LiTiVO4,0.024634107,,,,,,
LiTiVO5,0.0146715,,,,,,
LiTl,0.63516902,,,,,,
LiTl2GaF6,0.27533093,,,,,,
LiTl2InCl6,0.43916225,,,,,,
LiTl2InF6,0.28003472,,,,,,
LiTl2Pd,0.49672467,,,,,,
LiTl2Rh,0.6753271,,,,,,
LiTl3,0.65657285,,,,,,
LiTl3(MoO4)2,0.10678411,,,,,,
LiTl6Si2O7,0.01955846,,,,,,
LiTlAg2,0.26400852,,,,,,
LiTlHg2,0.26521555,,,,,,
LiTlO2,0.09933264,,,,,,
LiTlPd2,0.7026333,,,,,,
LiTlPHO3,0.3964495,,,,,,
LiTm(WO4)2,0.15817104,,,,,,
LiTm2Al,0.68940747,,,,,,
LiTm2Au,0.66606873,,,,,,
LiTm2Br5,0.40155333,,,,,,
LiTm2Cl5,0.37782785,,,,,,
LiTm2Co,0.67899,,,,,,
LiTm2Ga,0.6874028,,,,,,
LiTm2In,0.6874028,,,,,,
LiTm2Ir,0.6769853,,,,,,
LiTm2Os,0.6769853,,,,,,
LiTm2Pt,0.6769853,,,,,,
LiTm2Rh,0.6983193,,,,,,
LiTm2Ru,0.6769853,,,,,,
LiTm2Tc,0.6769853,,,,,,
LiTm3,0.6288624,,,,,,
LiTmAu2,0.6769853,,,,,,
LiTmF2,0.09234282,,,,,,
LiTmGe,0.52978337,,,,,,
LiTmHg2,0.6769853,,,,,,
LiTmIn2,0.6874028,,,,,,
LiTmO2,0.036189363,,,,,,
LiTmO3,0.19815263,,,,,,
LiTmPd2,0.68508065,,,,,,
LiTmPt2,0.7061321,,,,,,
LiTmRh2,0.68661684,,,,,,
LiTmSiO4,0.01008163,,,,,,
LiTmSn,0.66184425,,,,,,
LiTmSn2,0.6948861,,,,,,
LiTmTl2,0.6874028,,,,,, 
LiV(CO3)2,0.490072387,,,,,,
LiV(FeO2)4,0.06312457,,,,,,
LiV(GeO3)2,0.03151818,,,,,,
LiV(IO4)2,0.09753093,,,,,,
LiV(OF)2,0.054178029,,,,,,
LiV(PO3)3,0.059197617,,,,,,
LiV(PO3)4,0.066446062,,,,,,
LiV(PO3)5,0.12613192,,,,,,
LiV(PO4)2,0.052310298,,,,,,
LiV(Si2O5)3,0.09829383,,,,,,
LiV(Si3O7)2,0.29201043,,,,,,
LiV(SiO3)2,0.082771103,,,,,,
LiV(SO4)2,0.03674366,,,,,,
LiV(SO4)3,0.03294257,,,,,,
LiV(TeO4)3,0.1339372,,,,,,
LiV(WO4)2,0.19159476,,,,,,
LiV18O44,0.12764792,,,,,,
LiV2(CO3)4,0.414120583,,,,,,
LiV2(CO4)2,0.63005435,,,,,,
LiV2(OF)3,0.021241203,,,,,,
LiV2(PO3)5,0.01590626,,,,,,
LiV2(PO4)2,0.01213612,,,,,,
LiV2(PO4)3,0.025618205,,,,,,
LiV2(SiO4)2,0.016609195,,,,,,
LiV2(SO4)3,0.01459179,,,,,,
LiV24O58,0.09747313,,,,,,
LiV2BO5,0.5046183,,,,,,
LiV2CoO6,0.12181703,,,,,,
LiV2CrO6,0.02485612,,,,,,
LiV2F5,0.248430085,,,,,,
LiV2F6,0.15094551,,,,,,
LiV2F7,0.143941291,,,,,,
LiV2F9,0.102478053,,,,,,
LiV2FeO6,0.01504955,,,,,,
LiV2FeO7,0.11043199,,,,,,
LiV2H4(OF5)2,0.36474437,,,,,,
LiV2N3,0.01780973,,,,,,
LiV2NiO6,0.014949827,,,,,,
LiV2O2F3,0.660597798,,,,,,
LiV2O3F,0.016312066,,,,,,
LiV2O4,0.038188074,,,,,,
LiV2O5,0.053133722,,,,,,
LiV2O5F,0.07289828,,,,,,
LiV2OF5,0.500243356,,,,,,
LiV2OF7,0.499033623,,,,,,
LiV2P2H5O11,0.5432344,,,,,,
LiV2P2HO9,0.13997328,,,,,,
LiV2P2O9,0.00998233,,,,,,
LiV2P3O10,0.01273159,,,,,,
LiV2P3O11,0.02990532,,,,,,
LiV2P4(HO8)2,0.162914412,,,,,,
LiV2P5O16,0.024996265,,,,,,
LiV2PO7,0.07253552,,,,,,
LiV2S2(O4F3)2,0.07822247,,,,,,
LiV3(CoO6)2,0.01348545,,,,,,
LiV3(O2F)2,0.012770425,,,,,,
LiV3(OF2)4,0.42931685,,,,,,
LiV3(OF3)2,0.74513165,,,,,,
LiV3(P3O10)2,0.022752175,,,,,,
LiV3(TeO6)2,0.06674007,,,,,,
LiV3CoO10,0.01497235,,,,,,
LiV3CrO8,0.02268108,,,,,,
LiV3F10,0.02338308,,,,,,
LiV3Fe2CuO12,0.5774871,,,,,,
LiV3O3F7,0.709695,,,,,,
LiV3O4,0.031462661,,,,,,
LiV3O5F,0.009868855,,,,,,
LiV3O5F3,0.08043589,,,,,,
LiV3O6,0.02944736,,,,,,
LiV3O8,0.084795008,,,,,,
LiV3OF11,0.447185819,,,,,,
LiV3P2(HO3)4,0.42439753,,,,,,
LiV3P3(HO6)2,0.14387986,,,,,,
LiV3P3O11,0.01458066,,,,,,
LiV3P3O13,0.01322263,,,,,,
LiV3P5O19,0.02318418,,,,,,
LiV3Zn2O8,0.030461938,,,,,,
LiV4(PO4)3,0.02210352,,,,,,
LiV4CuO12,0.06191056,,,,,,
LiV4O10,0.01306295,,,,,,
LiV4O5F7,0.11493146,,,,,,
LiV4OF11,0.377226517,,,,,,
LiV4P7O24,0.01606416,,,,,,
LiV5(BO5)2,0.50241566,,,,,,
LiV5F11,0.13025394,,,,,,
LiV5H18N2O19,0.05160072,,,,,,
LiV5O10,0.080261435,,,,,,
LiV5O7F,0.016077088,,,,,,
LiV6F13,0.0215095,,,,,,
LiV6O13,0.03256661,,,,,,
LiV6O15,0.01530309,,,,,,
LiV6O7F5,0.05920898,,,,,,
LiV6P7O24,0.015601,,,,,,
LiV8F33,0.02308075,,,,,,
LiV9O22,0.015731815,,,,,,
LiVAsCO7,0.16334605,,,,,,
LiVAsO5,0.01386431,,,,,,
LiVB2O5,0.488008683,,,,,,
LiVBO3,0.55266262,,,,,,
LiVBO4,0.46937379,,,,,,
LiVCdF6,0.13052455,,,,,,
LiVCo3(PO4)6,0.02335768,,,,,,
LiVCO3F2,0.42522508,,,,,,
LiVCO4,0.45264655,,,,,,
LiVCO5,0.42706418,,,,,,
LiVCoO4,0.026234962,,,,,,
LiVCr(P2O7)2,0.016327673,,,,,,
LiVCrO4,0.027539945,,,,,,
LiVCrP2(HO5)2,0.429352424,,,,,,
LiVCrP2(O4F)2,0.131883498,,,,,,
LiVCSO7,0.1571099,,,,,,
LiVCuO4,0.03104638,,,,,,
LiVF3,0.089637021,,,,,,
LiVF4,0.135480433,,,,,,
LiVF5,0.123552253,,,,,,
LiVF6,0.153695136,,,,,,
LiVFe(P2O7)2,0.016696163,,,,,,
LiVFeO4,0.028224924,,,,,,
LiVFeP2(HO5)2,0.378070147,,,,,,
LiVFeP2(O4F)2,0.1052535,,,,,,
LiVGaO4,0.022644438,,,,,,
LiVGeO5,0.01644291,,,,,,
LiVH2OF5,0.40148368,,,,,,
LiVIr2,0.7453908,,,,,,
LiVN,0.2513872,,,,,,
LiVN2,0.02245683,,,,,,
LiVNiO4,0.01985857,,,,,,
LiVO2,0.074886562,,,,,,
LiVO2F,0.11174061,,,,,,
LiVO3,0.164093376,,,,,,
LiVOF2,0.659854885,,,,,,
LiVOF3,0.629111227,,,,,,
LiVOF4,0.66273848,,,,,,
LiVP2(HO4)2,0.386114258,,,,,,
LiVP2H5O9,0.52948564,,,,,,
LiVP2HO7,0.22424546,,,,,,
LiVP2HO8,0.173813325,,,,,,
LiVP2O7,0.029427036,,,,,,
LiVP3(H7O8)2,0.06789167,,,,,,
LiVP3H8O13,0.06664518,,,,,,
LiVP3HO10,0.182521341,,,,,,
LiVP4(H2O3)6,0.07213917,,,,,,
LiVP4(H2O7)2,0.53240028,,,,,,
LiVP4O13,0.02421913,,,,,,
LiVPCO7,0.145337725,,,,,,
LiVPH2O5,0.35313326,,,,,,
LiVPH4O7,0.5138291,,,,,,
LiVPHO5,0.334526705,,,,,,
LiVPO4,0.019124273,,,,,,
LiVPO4F,0.012623043,,,,,,
LiVPO5,0.02792205,,,,,,
LiVRh2,0.74627227,,,,,,
LiVRu2,0.31996375,,,,,,
LiVS2,0.25825588,,,,,,
LiVS3,0.08253518,,,,,,
LiVSb,0.54587483,,,,,,
LiVSe2,0.06458129,,,,,,
LiVSi3O8,0.050392875,,,,,,
LiVSi4(HO6)2,0.174452165,,,,,,
LiVSiCO7,0.16256608,,,,,,
LiVSiO4,0.014258979,,,,,,
LiVSiO5,0.01053571,,,,,,
LiVSn3(PO4)6,0.02681299,,,,,,
LiVSnO4,0.058579435,,,,,,
LiVSO4F3,0.063745263,,,,,,
LiVTe(WO6)2,0.17726736,,,,,,
LiVTe2WO12,0.12825862,,,,,,
LiVTeO5,0.04316887,,,,,,
LiVWO6,0.10031416,,,,,,
LiVZnO4,0.01505315,,,,,,
LiW3,0.6517364,,,,,,
LiW3O9F,0.07690041,,,,,,
LiW6CCl18,0.398455,,,,,,
LiWCl6,0.22993565,,,,,,
LiWF6,0.16092165,,,,,,
LiWN2,0.44022578,,,,,,
LiWO2,0.04525742,,,,,,
LiY(CuP)2,0.18912159,,,,,,
LiY(MoO4)2,0.197841163,,,,,,
LiY(PO3)4,0.06245951,,,,,,
LiY(WO4)2,0.1637392,,,,,,
LiY2Ag,0.31812224,,,,,,
LiY2Al,0.68940747,,,,,,
LiY2Cd,0.31812224,,,,,,
LiY2Co,0.31996375,,,,,,
LiY2Ga,0.50276252,,,,,,
LiY2Hg,0.492095485,,,,,,
LiY2In,0.31812224,,,,,,
LiY2Ir,0.6983193,,,,,,
LiY2Os,0.6983193,,,,,,
LiY2Pb,0.31812224,,,,,,
LiY2Pd,0.31812224,,,,,,
LiY2Pt,0.6983193,,,,,,
LiY2Rh,0.6983193,,,,,,
LiY2Ru,0.6983193,,,,,,
LiY2Tc,0.31812224,,,,,,
LiY2Ti2S2O5,0.05429588,,,,,,
LiY2Tl,0.50276252,,,,,,
LiY2Zn,0.31812224,,,,,,
LiY3,0.678698877,,,,,,
LiY3Si2(O4F)2,0.04209972,,,,,,
LiY3WO8,0.01558861,,,,,,
LiY4Ti4(S2O5)2,0.05410915,,,,,,
LiY6B3O14,0.41405234,,,,,,
LiY9(Si3O13)2,0.08367452,,,,,,
LiYAu2,0.6983193,,,,,,
LiYb(CuP)2,0.18925878,,,,,,
LiYb(MoO4)2,0.23538308,,,,,,
LiYb(PO3)4,0.07461061,,,,,,
LiYb(WO4)2,0.085917735,,,,,,
LiYb2Al,0.68940747,,,,,,
LiYb2Cd,0.6874028,,,,,,
LiYb2Cl5,0.37249878,,,,,,
LiYb2Ga,0.6874028,,,,,,
LiYb2Hg,0.6874028,,,,,,
LiYb2In,0.6874028,,,,,,
LiYb2InGe2,0.21170327,,,,,,
LiYb2Ir,0.6983193,,,,,,
LiYb2Pd,0.6874028,,,,,,
LiYb2Rh,0.6983193,,,,,,
LiYb2Tl,0.6874028,,,,,,
LiYb3,0.667592667,,,,,,
LiYb8Ge13,0.23163873,,,,,,
LiYbAlF6,0.12715027,,,,,,
LiYbAs,0.32636195,,,,,,
LiYbAu2,0.6983193,,,,,,
LiYbBi,0.65082107,,,,,,
LiYbF2,0.09234282,,,,,,
LiYbF4,0.19567436,,,,,,
LiYbGe,0.5272371,,,,,,
LiYbGe2,0.27950045,,,,,,
LiYbO2,0.26920184,,,,,,
LiYbO3,0.19712625,,,,,,
LiYbPb,0.6729919,,,,,,
LiYbPb2,0.6874028,,,,,,
LiYbS2,0.09600388,,,,,,
LiYbSb,0.32875934,,,,,,
LiYbTl2,0.66606873,,,,,,
LiYCd2,0.26400852,,,,,,
LiYF2,0.249215785,,,,,,
LiYF4,0.211838203,,,,,,
LiYGa4,0.48757568,,,,,,
LiYGe,0.5272371,,,,,,
LiYGeO4,0.01562559,,,,,,
LiYHg2,0.66606873,,,,,,
LiYIn2,0.26400852,,,,,,
LiYMg14O16,0.0316478,,,,,,
LiYMg30O32,0.071351245,,,,,,
LiYMo3O8,0.02472342,,,,,,
LiYO2,0.02331265,,,,,,
LiYO3,0.19712625,,,,,,
LiYPb2,0.26400852,,,,,,
LiYPd2,0.50822077,,,,,,
LiYS2,0.155217163,,,,,,
LiYSe2,0.171018903,,,,,,
LiYSi,0.48380226,,,,,,
LiYSiO4,0.01354775,,,,,,
LiYSn,0.66184425,,,,,,
LiYTl2,0.6874028,,,,,,
LiYZn2,0.26400852,,,,,,
LiZn,0.6998924,,,,,,
LiZn(BH4)3,0.0773622,,,,,,
LiZn(ClO)3,0.028938,,,,,,
LiZn(Fe5O8)2,0.0439765,,,,,,
LiZn(FeO2)4,0.03250035,,,,,,
LiZn13,0.22221828,,,,,,
LiZn2(BH4)5,0.08323454,,,,,,
LiZn2Ag,0.50152922,,,,,,
LiZn2Au,0.70332503,,,,,,
LiZn2Co,0.31996375,,,,,,
LiZn2CrO4,0.07139098,,,,,,
LiZn2Cu,0.31812224,,,,,,
LiZn2Fe9O16,0.01713548,,,,,,
LiZn2Ir,0.6905542,,,,,,
LiZn2Ni,0.75193703,,,,,,
LiZn2Pd,0.6905542,,,,,,
LiZn2Pt,0.70572346,,,,,,
LiZn2Rh,0.6905542,,,,,,
LiZn2Ru,0.31812224,,,,,,
LiZn3,0.668366033,,,,,,
LiZn4Fe13O24,0.0182854,,,,,,
LiZn4SnO8,0.01654939,,,,,,
LiZn6Fe17O32,0.01836478,,,,,,
LiZnAg2,0.68810403,,,,,,
LiZnAs,0.51647437,,,,,,
LiZnAsH2O5,0.33938545,,,,,,
LiZnAsO4,0.01901292,,,,,,
LiZnAu2,0.7140838,,,,,,
LiZnBO3,0.499387723,,,,,,
LiZnBP2O11,0.16727674,,,,,,
LiZnCd2,0.6836249,,,,,,
LiZnCr3(SO4)6,0.01956252,,,,,,
LiZnCu2,0.53465272,,,,,,
LiZnFe7O12,0.01798554,,,,,,
LiZnFeO3,0.0768726,,,,,,
LiZnGa2,0.31812224,,,,,,
LiZnGe,0.34768447,,,,,,
LiZnHg2,0.70426524,,,,,,
LiZnInF6,0.1462489,,,,,,
LiZnN,0.38353604,,,,,,
LiZnNi2,0.7548555,,,,,,
LiZnO2,0.09715408,,,,,,
LiZnP,0.515042967,,,,,,
LiZnP2HO7,0.19890867,,,,,,
LiZnPd2,0.6873864,,,,,,
LiZnPH2O5,0.35678305,,,,,,
LiZnPO4,0.012551198,,,,,,
LiZnPS4,0.8364638,,,,,,
LiZnPt2,0.52981611,,,,,,
LiZnRhF6,0.16236842,,,,,,
LiZnSb,0.296069425,,,,,,
LiZnSO4F,0.01329644,,,,,,
LiZr2(AsO4)3,0.01895992,,,,,,
LiZr2(PO4)3,0.022631843,,,,,,
LiZr2Ir,0.70287126,,,,,,
LiZr2N3,0.01713873,,,,,,
LiZr2O4,0.01552184,,,,,,
LiZr2Os,0.70287126,,,,,,
LiZr2Pb,0.7035748,,,,,,
LiZr2Pt,0.6855413,,,,,,
LiZr2Re,0.70287126,,,,,,
LiZr2Ru,0.31812224,,,,,,
LiZr2Tc,0.6817085,,,,,,
LiZr3H18N4F19,0.0760477,,,,,,
LiZr4(NCl)4,0.13924128,,,,,,
LiZr5TlF22,0.02135408,,,,,,
LiZrAu2,0.6832238,,,,,,
LiZrCu2,0.26400852,,,,,,
LiZrHg2,0.26400852,,,,,,
LiZrIr2,0.7076683,,,,,,
LiZrN2,0.04027852,,,,,,
LiZrO2,0.33884168,,,,,,
LiZrPCO7,0.1527605,,,,,,
LiZrPd2,0.685310975,,,,,,
LiZrPt2,0.7061321,,,,,,
LiZrRh2,0.7076683,,,,,,
LiZrS2,0.13930336,,,,,,
LiZrSc,0.71698445,,,,,,
LiZrSe2,0.30639014,,,,,,
Na(LiSi2)3,0.20944528,,,,,,
Na2Li(H2N)3,0.00905791,,,,,,
Na2Li(NiO2)3,0.069080675,,,,,,
Na2Li18Ge17,0.4703691,,,,,,
Na2Li2Al3Si3ClO12,0.05730372,,,,,,
Na2Li2CoO4,0.01143858,,,,,,
Na2Li2FeO4,0.00974001,,,,,,
Na2Li2NiP6(H4O5)6,0.02107013,,,,,,
Na2Li2V3P2O13,0.00539035,,,,,,
Na2Li3CoO4,0.00563059,,,,,,
Na2Li3FeO4,0.00561333,,,,,,
Na2Li3GaO4,0.00564837,,,,,,
Na2Li3Ti3Al(PO4)6,0.4672156,,,,,,
Na2Li4Co2C4SO16,0.21510887,,,,,,
Na2Li4Mn2C4SO16,0.22265665,,,,,,
Na2Li4Ni2C4SO16,0.21750359,,,,,,
Na2Li4Ti3Al(PO4)6,0.46928978,,,,,,
Na2Li5Al7Si29O72,0.01483708,,,,,,
Na2Li5Sn4,0.5158722,,,,,,
Na2LiAlF6,0.04276712,,,,,,
Na2LiAlH6,0.09478868,,,,,,
Na2LiAlP2,0.09781559,,,,,,
Na2LiAlP2H2O9,0.12576984,,,,,,
Na2LiAsF6,0.10138457,,,,,,
Na2LiAu3,0.2736104,,,,,,
Na2LiAuCl6,0.2886981,,,,,,
Na2LiAuF6,0.13764039,,,,,,
Na2LiB5(PO7)2,0.13594063,,,,,,
Na2LiBe2F7,0.0889402,,,,,,
Na2LiBiBr6,0.28249028,,,,,,
Na2LiBiCl6,0.2753692,,,,,,
Na2LiBiF6,0.13764039,,,,,,
Na2LiBiI6,0.30445194,,,,,,
Na2LiCaVP2O9,0.363061,,,,,,
Na2LiCeCl6,0.280295,,,,,,
Na2LiCuP2O7,0.00493977,,,,,,
Na2LiCuPCO7,0.04932261,,,,,,
Na2LiDyCl6,0.29485893,,,,,,
Na2LiErCl6,0.29485893,,,,,,
Na2LiEuCl6,0.29485893,,,,,,
Na2LiFe(Si2O5)3,0.02641591,,,,,,
Na2LiFeO4,0.00456194,,,,,,
Na2LiFePCO7,0.089145329,,,,,,
Na2LiGaAs2,0.10871963,,,,,,
Na2LiGaF6,0.13122314,,,,,,
Na2LiGdCl6,0.29485893,,,,,,
Na2LiInCl6,0.29485893,,,,,,
Na2LiInF6,0.13639481,,,,,,
Na2LiIrF6,0.06773504,,,,,,
Na2LiLa3Ti6O18,0.5729715,,,,,,
Na2LiLaCl6,0.29485893,,,,,,
Na2LiLuCl6,0.29485893,,,,,,
Na2LiMn(PO3)5,0.00808301,,,,,,
Na2LiMnPCO7,0.087754992,,,,,,
Na2LiN,0.8107408,,,,,,
Na2LiNbF6,0.13639481,,,,,,
Na2LiNdCl6,0.29485893,,,,,,
Na2LiNF6,0.18367642,,,,,,
Na2LiP3H8O13,0.1054317,,,,,,
Na2LiPdF6,0.13639481,,,,,,
Na2LiPrCl6,0.29485893,,,,,,
Na2LiRhF6,0.13662045,,,,,,
Na2LiRuF6,0.13786602,,,,,,
Na2LiS2,0.35483414,,,,,,
Na2LiSbCl6,0.30520716,,,,,,
Na2LiSbF6,0.10874905,,,,,,
Na2LiScCl6,0.29485893,,,,,,
Na2LiScF6,0.13639481,,,,,,
Na2LiSmCl6,0.29485893,,,,,,
Na2LiTa,0.61449826,,,,,,
Na2LiTbCl6,0.29485893,,,,,,
Na2LiTi3Al(PO4)6,0.45892966,,,,,,
Na2LiTiF6,0.06773482,,,,,,
Na2LiTlBr6,0.30014905,,,,,,
Na2LiTlCl6,0.29485893,,,,,,
Na2LiTlF6,0.13774112,,,,,,
Na2LiTmCl6,0.29485893,,,,,,
Na2LiV5H18O23,0.00955985,,,,,,
Na2LiVPO6,0.00477778,,,,,,
Na2LiY(Si2O5)3,0.02639556,,,,,,
Na2LiYBr6,0.30014905,,,,,,
Na2LiYCl6,0.29485893,,,,,,
Na2LiYF6,0.13764039,,,,,,
Na2SrLiVP2O9,0.363061,,,,,,
Na3Li(MoO7)2,0.00992306,,,,,,
Na3Li2Al(SiO4)2,0.00392731,,,,,,
Na3Li2Fe5(SiO3)10,0.02014647,,,,,,
Na3Li3Al2F12,0.02649644,,,,,,
Na3Li3Co2F12,0.02649644,,,,,,
Na3Li3Cr2F12,0.02666338,,,,,,
Na3Li3Fe2F12,0.02649644,,,,,,
Na3Li3Fe2P2(CO7)2,0.070486733,,,,,,
Na3Li3In2F12,0.02645177,,,,,,
Na3Li3Mn2P2(CO7)2,0.085088252,,,,,,
Na3Li3N2,0.564736,,,,,,
Na3Li3Rh2F12,0.02322009,,,,,,
Na3Li3Sc2F12,0.02661872,,,,,,
Na3Li3Ti2F12,0.02649644,,,,,,
Na3Li3V2F12,0.02649644,,,,,,
Na3Li4Mn5O9,0.01254568,,,,,,
Na3Li5Mn5O9,0.011450475,,,,,,
Na3Li6Mn5O9,0.0098929,,,,,,
Na3LiBe2F8,0.00887206,,,,,,
Na3LiCuPCO7,0.06080199,,,,,,
Na3LiFe4(SiO3)8,0.01753165,,,,,,
Na3LiGa4(SiO3)8,0.02061678,,,,,,
